medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
065BED6566F2BB3F0512E7D461611B53,362B5B761AD35CC689DA3A86A5CF6B97,VTS,1/13/2013 9:28,CRD,9,0,0.5,1.8,0,11.3
065BED6566F2BB3F0512E7D461611B53,362B5B761AD35CC689DA3A86A5CF6B97,VTS,1/13/2013 10:27,CSH,35,0,0.5,0,4.8,40.3
065BED6566F2BB3F0512E7D461611B53,362B5B761AD35CC689DA3A86A5CF6B97,VTS,1/13/2013 12:58,CRD,72.5,0,0,14.5,10.25,97.25
065BED6566F2BB3F0512E7D461611B53,362B5B761AD35CC689DA3A86A5CF6B97,VTS,1/13/2013 11:15,CSH,4.5,0,0.5,0,0,5
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 8:04,CSH,6.5,0,0.5,0,0,7
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 8:10,CRD,7.5,0,0.5,0.09,0,8.09
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 10:33,CSH,13,0,0.5,0,0,13.5
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 9:37,CSH,14.5,0,0.5,0,0,15
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 8:18,CSH,8.5,0,0.5,0,0,9
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 9:57,CRD,6,0,0.5,1,0,7.5
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 13:16,CRD,10.5,0,0.5,1.5,0,12.5
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 12:44,CSH,9,0,0.5,0,0,9.5
065C46896CE810332EDD2A5AC83F7BEF,FCD7D1EA3558ABD5EAD3DC5A3609166F,VTS,1/13/2013 14:13,CSH,7.5,0,0.5,0,0,8
065C6702271E0D2EC8F00FD2933E7A0D,1BD886C6C081B0F7905404A9375DAD59,VTS,1/13/2013 3:14,CRD,9.5,0.5,0.5,2.5,0,13
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 10:17,CRD,14,0,0.5,2,0,16.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 9:20,CSH,10,0,0.5,0,0,10.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 10:37,CRD,10,0,0.5,2,0,12.5
065C6702271E0D2EC8F00FD2933E7A0D,1BD886C6C081B0F7905404A9375DAD59,VTS,1/13/2013 3:24,CRD,9.5,0.5,0.5,2,0,12.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 11:24,CRD,6.5,0,0.5,1,0,8
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 12:52,CSH,6,0,0.5,0,0,6.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 10:56,CRD,5,0,0.5,1,0,6.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 13:27,CSH,4.5,0,0.5,0,0,5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 11:32,CRD,8.5,0,0.5,1.7,0,10.7
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 14:08,CRD,8,0,0.5,1,0,9.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 11:02,CSH,13.5,0,0.5,0,0,14
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 11:51,CSH,10.5,0,0.5,0,0,11
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 12:19,CRD,15,0,0.5,3.75,0,19.25
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 10:04,CRD,11,0,0.5,1,0,12.5
065C6702271E0D2EC8F00FD2933E7A0D,4364FF6901ADA05FD9564D3184C2B596,VTS,1/13/2013 14:17,CSH,11,0,0.5,0,0,11.5
066E412905F56CE0CF60D9393627A978,E0ED4A8AF8F436CB1905975AE7D4E934,VTS,1/13/2013 2:13,CSH,5,0.5,0.5,0,0,6
066E412905F56CE0CF60D9393627A978,E0ED4A8AF8F436CB1905975AE7D4E934,VTS,1/13/2013 4:37,CSH,9,0.5,0.5,0,0,10
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 11:04,CRD,19,0,0.5,3.8,0,23.3
066E412905F56CE0CF60D9393627A978,E0ED4A8AF8F436CB1905975AE7D4E934,VTS,1/13/2013 2:23,CRD,19,0.5,0.5,4.88,4.8,29.68
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 10:27,CSH,6.5,0,0.5,0,0,7
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 10:55,CRD,7.5,0,0.5,0,0,8
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 13:10,CRD,13.5,0,0.5,2.7,0,16.7
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 9:48,CSH,5,0,0.5,0,0,5.5
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 10:09,CRD,7.5,0,0.5,1.5,0,9.5
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 10:34,CSH,15.5,0,0.5,0,0,16
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 12:51,CRD,5,0,0.5,1,0,6.5
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 11:27,CSH,7.5,0,0.5,0,0,8
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 13:01,CRD,4.5,0,0.5,0.9,0,5.9
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 14:11,CSH,6,0,0.5,0,0,6.5
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 12:06,CRD,11.5,0,0.5,2,0,14
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 12:02,CRD,5,0,0.5,1,0,6.5
066E412905F56CE0CF60D9393627A978,FD181BEA6EED65B40CB8EABA84AE55BB,VTS,1/13/2013 14:20,CRD,7,0,0.5,1.4,0,8.9
067A8BAFFF8192253B29B0CAEC30CB4A,5D9A7EED30C925D54B5422BB9E018668,VTS,1/13/2013 4:43,CRD,4.5,0.5,0.5,1.25,0,6.75
067A8BAFFF8192253B29B0CAEC30CB4A,5D9A7EED30C925D54B5422BB9E018668,VTS,1/13/2013 3:51,CRD,9.5,0.5,0.5,2,0,12.5
067A8BAFFF8192253B29B0CAEC30CB4A,5D9A7EED30C925D54B5422BB9E018668,VTS,1/13/2013 3:29,CSH,8.5,0.5,0.5,0,0,9.5
067E3ED118AC3106F1C53A375837E536,0CAD3894DB3ED75568D24680330DA2B3,VTS,1/13/2013 4:33,CSH,11,0.5,0.5,0,0,12
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 11:11,CRD,10.5,0,0.5,1.08,0,12.08
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 9:31,CRD,7.5,0,0.5,1,0,9
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 12:37,CSH,7,0,0.5,0,0,7.5
067E3ED118AC3106F1C53A375837E536,0CAD3894DB3ED75568D24680330DA2B3,VTS,1/13/2013 3:24,CRD,10.5,0.5,0.5,2,0,13.5
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 11:35,CRD,7,0,0.5,1.4,0,8.9
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 11:24,CSH,8.5,0,0.5,0,0,9
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 12:51,CRD,13,0,0.5,2.6,0,16.1
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 10:39,CRD,8,0,0.5,1.6,0,10.1
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 12:17,CRD,15.5,0,0.5,3.1,0,19.1
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 9:57,CRD,11,0,0.5,2.75,0,14.25
067E3ED118AC3106F1C53A375837E536,6B32427BE43ABCE17457A34A052892B0,VTS,1/13/2013 14:51,CRD,52,0,0.5,7,4.8,64.3
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,VTS,1/13/2013 4:25,CSH,23,0.5,0.5,0,0,24
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 11:12,CRD,10,0,0.5,1,0,11.5
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,VTS,1/13/2013 4:49,CSH,7,0.5,0.5,0,0,8
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,VTS,1/13/2013 4:15,CRD,12,0.5,0.5,2.5,0,15.5
06808F2B069EBFA72B16977B7C4672C4,8579ECF890502494F66C689A15167D70,VTS,1/13/2013 2:39,CRD,7.5,0.5,0.5,2,0,10.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 11:49,CSH,6,0,0.5,0,0,6.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 10:30,CRD,21.5,0,0.5,2.5,0,24.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 13:18,CSH,9,0,0.5,0,0,9.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 10:58,CRD,11,0,0.5,2,0,13.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 12:10,CSH,5,0,0.5,0,0,5.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 14:02,CSH,10,0,0.5,0,0,10.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 12:01,CSH,6,0,0.5,0,0,6.5
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 12:21,CRD,6,0,0.5,1.2,0,7.7
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 14:26,CRD,4.5,0,0.5,0.9,0,5.9
06808F2B069EBFA72B16977B7C4672C4,83A191A8D938254A3BB1E0532DE7085E,VTS,1/13/2013 13:43,CRD,6,0,0.5,1.5,0,8
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 11:04,CRD,8.5,0,0.5,1,0,10
068BBBB507BB54C49473D17F9C6376B4,E97E4AB9BC60A8304E7890FA372998C4,VTS,1/13/2013 0:54,CRD,10.5,0.5,0.5,2.2,0,13.7
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 11:15,CRD,3,0,0.5,0.75,0,4.25
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 11:16,CRD,9,0,0.5,1.8,0,11.3
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 11:58,CSH,5,0,0.5,0,0,5.5
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 11:52,CSH,6,0,0.5,0,0,6.5
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 12:09,CRD,13.5,0,0.5,2.7,0,16.7
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 10:41,CSH,11.5,0,0.5,0,0,12
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 12:50,CSH,12,0,0.5,0,0,12.5
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 10:55,CSH,8,0,0.5,0,0,8.5
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 8:01,CSH,8,0,0.5,0,0,8.5
068BBBB507BB54C49473D17F9C6376B4,CFE3E61481F7E65FB280133D2CB735FB,VTS,1/13/2013 12:37,CRD,7.5,0,0.5,1.5,0,9.5
0693332FDF0642086476C57640AA21B0,C04724EA9CD3AF92ECB133107D58EE76,CMT,1/18/2013 23:01,CRD,5.5,0.5,0.5,1.3,0,7.8
0697140065382714175551868A8C1B15,084589AFF8BB42882F78FB08E94DC44C,VTS,1/13/2013 12:12,CSH,6.5,0,0.5,0,0,7
0697140065382714175551868A8C1B15,084589AFF8BB42882F78FB08E94DC44C,VTS,1/13/2013 7:59,CSH,4.5,0,0.5,0,0,5
0697140065382714175551868A8C1B15,084589AFF8BB42882F78FB08E94DC44C,VTS,1/13/2013 12:28,CSH,28,0,0.5,0,0,28.5
0697140065382714175551868A8C1B15,084589AFF8BB42882F78FB08E94DC44C,VTS,1/13/2013 13:27,CSH,7,0,0.5,0,0,7.5
0697140065382714175551868A8C1B15,084589AFF8BB42882F78FB08E94DC44C,VTS,1/13/2013 13:07,CRD,8,0,0.5,1.6,0,10.1
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 10:33,CRD,6,0,0.5,1,0,7.5
06A666B1B23A74B548043FD3D480432B,DEBF48943679DC5E62A9A797536A3913,VTS,1/13/2013 2:37,CSH,9,0.5,0.5,0,0,10
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 12:33,CRD,18.5,0,0.5,3,0,22
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 12:05,CSH,6.5,0,0.5,0,0,7
06A666B1B23A74B548043FD3D480432B,DEBF48943679DC5E62A9A797536A3913,VTS,1/13/2013 4:31,CSH,14.5,0.5,0.5,0,0,15.5
06A666B1B23A74B548043FD3D480432B,DEBF48943679DC5E62A9A797536A3913,VTS,1/13/2013 3:05,CRD,38.5,0.5,0.5,9.75,0,49.25
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 10:53,CRD,16,0,0.5,3.2,0,19.7
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 10:48,CSH,5.5,0,0.5,0,0,6
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 11:23,CSH,8.5,0,0.5,0,0,9
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 11:50,CRD,14.5,0,0.5,2.9,0,17.9
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 14:01,CRD,27,0,0.5,5.4,4.8,37.7
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 11:16,CSH,4,0,0.5,0,0,4.5
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 11:46,CRD,4,0,0.5,1,0,5.5
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 13:05,CSH,6.5,0,0.5,0,0,7
06A666B1B23A74B548043FD3D480432B,F8A15006B54F387931085CE21B7387A4,VTS,1/13/2013 13:21,CSH,10.5,0,0.5,0,0,11
06B7DFBF797E4608418B8335721180D4,DF4FDA9BA1711C697D1B1937C9A5AC74,VTS,1/13/2013 3:25,CRD,12.5,0.5,0.5,2.6,0,16.1
06B7DFBF797E4608418B8335721180D4,55E349E1B47B326FCB97AC3E6D2BF15C,VTS,1/13/2013 11:51,CSH,31.5,0,0.5,0,4.8,36.8
06B7DFBF797E4608418B8335721180D4,55E349E1B47B326FCB97AC3E6D2BF15C,VTS,1/13/2013 13:25,CSH,4,0,0.5,0,0,4.5
06B7DFBF797E4608418B8335721180D4,55E349E1B47B326FCB97AC3E6D2BF15C,VTS,1/13/2013 10:02,CRD,95,0,0.5,19,0,114.5
06B7DFBF797E4608418B8335721180D4,55E349E1B47B326FCB97AC3E6D2BF15C,VTS,1/13/2013 13:29,CRD,7,0,0.5,2.1,0,9.6
06B7DFBF797E4608418B8335721180D4,55E349E1B47B326FCB97AC3E6D2BF15C,VTS,1/13/2013 13:01,CRD,26.5,0,0.5,7.95,4.8,39.75
06D29AF4D2C6C5A9E08FAC8F7FB425F5,131D69B83EE0B37FDB70B5A948F5CB9B,VTS,1/13/2013 3:57,CSH,5,0.5,0.5,0,0,6
06D29AF4D2C6C5A9E08FAC8F7FB425F5,131D69B83EE0B37FDB70B5A948F5CB9B,VTS,1/13/2013 2:04,CRD,14,0.5,0.5,3.62,0,18.62
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 11:43,CSH,14.5,0,0.5,0,0,15
06D29AF4D2C6C5A9E08FAC8F7FB425F5,131D69B83EE0B37FDB70B5A948F5CB9B,VTS,1/13/2013 3:37,CSH,4.5,0.5,0.5,0,0,5.5
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 9:43,CSH,26,0,0.5,0,0,26.5
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 11:14,CSH,29.5,0,0.5,0,4.8,34.8
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 14:09,CSH,7.5,0,0.5,0,0,8
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 12:02,CRD,4.5,0,0.5,0.5,0,5.5
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 12:44,CRD,12.5,0,0.5,1,0,14
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 12:11,CRD,14,0,0.5,2.8,0,17.3
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 15:30,CSH,5.5,0,0.5,0,0,6
06D29AF4D2C6C5A9E08FAC8F7FB425F5,BCD035E82E9FB9193693FEB110968B66,VTS,1/13/2013 13:25,CRD,11,0,0.5,2.2,0,13.7
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 11:11,CRD,13,0,0.5,2.6,0,16.1
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 11:31,CSH,5,0,0.5,0,0,5.5
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 11:54,CSH,10.5,0,0.5,0,0,11
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 12:11,CSH,10.5,0,0.5,0,0,11
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 10:52,CSH,5,0,0.5,0,0,5.5
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 12:30,CSH,13,0,0.5,0,0,13.5
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 10:58,CSH,5,0,0.5,0,0,5.5
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 12:55,CSH,6,0,0.5,0,0,6.5
06E2F2B7F3B4D563FF850A2A5A4384B6,2A8220D27606B8246A2E9102D2ECEA26,VTS,1/13/2013 13:05,CSH,10,0,0.5,0,0,10.5
06E869970D9DF1505908E8B176AD97AA,DFA981278F741A02ED45D0ECD08B098F,VTS,1/13/2013 11:03,CRD,36.5,0,0.5,7,4.8,48.8
06E869970D9DF1505908E8B176AD97AA,AE13D88425DE90E37AFFF825FBD71FDD,VTS,1/13/2013 2:35,CRD,48.5,0.5,0.5,0,0,49.5
06E869970D9DF1505908E8B176AD97AA,DFA981278F741A02ED45D0ECD08B098F,VTS,1/13/2013 11:59,CSH,4.5,0,0.5,0,0,5
06E869970D9DF1505908E8B176AD97AA,DFA981278F741A02ED45D0ECD08B098F,VTS,1/13/2013 10:27,CSH,33,0,0.5,0,4.8,38.3
06E869970D9DF1505908E8B176AD97AA,DFA981278F741A02ED45D0ECD08B098F,VTS,1/13/2013 12:47,CSH,35,0,0.5,0,4.8,40.3
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 9:25,CSH,5.5,0,0.5,0,0,6
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 9:32,CSH,4,0,0.5,0,0,4.5
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 11:55,CRD,18,0,0.5,3.6,0,22.1
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 10:34,CRD,12.5,0,0.5,1,0,14
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 13:28,CSH,17,0,0.5,0,0,17.5
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 10:54,CSH,6.5,0,0.5,0,0,7
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 11:01,CRD,9.5,0,0.5,1.9,0,11.9
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 10:04,CSH,4.5,0,0.5,0,0,5
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 14:07,CSH,9,0,0.5,0,0,9.5
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 10:11,CRD,7,0,0.5,1,0,8.5
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 13:03,CSH,9,0,0.5,0,0,9.5
06EA2430B52B18E8C03A7EF59C487146,35D23AA8D751190DF6439CE922470A85,VTS,1/13/2013 12:35,CRD,10,0,0.5,1,0,11.5
06EFA41FDAD03EA54DA35A9B4BF55792,E8A192955F0D833FD359505B75CFB1AF,VTS,1/13/2013 3:27,CRD,14,0.5,0.5,2.9,0,17.9
06EFA41FDAD03EA54DA35A9B4BF55792,E41166F6746D6D89E247F1B837343FBC,VTS,1/13/2013 11:47,CSH,12.5,0,0.5,0,0,13
06EFA41FDAD03EA54DA35A9B4BF55792,E41166F6746D6D89E247F1B837343FBC,VTS,1/13/2013 12:54,CRD,20,0,0.5,4,0,24.5
06EFA41FDAD03EA54DA35A9B4BF55792,E41166F6746D6D89E247F1B837343FBC,VTS,1/13/2013 12:33,CSH,4.5,0,0.5,0,0,5
06EFA41FDAD03EA54DA35A9B4BF55792,E41166F6746D6D89E247F1B837343FBC,VTS,1/13/2013 11:59,CSH,5.5,0,0.5,0,0,6
06EFA41FDAD03EA54DA35A9B4BF55792,E41166F6746D6D89E247F1B837343FBC,VTS,1/13/2013 14:44,CRD,14,0,0.5,2.8,0,17.3
06F02AE93C005820592CC14E6E6E9B51,74C6C498CD0DAEAED9037C2B3BE0FAD4,VTS,1/13/2013 9:48,CRD,4,0,0.5,0.5,0,5
06F02AE93C005820592CC14E6E6E9B51,74C6C498CD0DAEAED9037C2B3BE0FAD4,VTS,1/13/2013 13:26,CSH,31,0,0.5,0,0,31.5
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 11:21,CRD,6,0,0.5,0,0,6.5
06F4759785554F5D0E6DDFB42D320158,7ED3BA58BF0EEC894B89BF7BCE26ACC1,VTS,1/13/2013 2:35,CRD,10,0.5,0.5,2.1,0,13.1
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 8:26,CRD,5,0,0.5,1,0,6.5
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 11:50,CSH,7,0,0.5,0,0,7.5
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 12:01,CRD,5.5,0,0.5,0,0,6
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 10:39,CSH,11.5,0,0.5,0,0,12
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 12:08,CSH,20,0,0.5,0,0,20.5
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 11:31,CRD,6.5,0,0.5,0,0,7
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 12:49,CRD,12.5,0,0.5,3.12,0,16.12
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 10:12,CSH,9.5,0,0.5,0,0,10
06F4759785554F5D0E6DDFB42D320158,5A80B021C1DEEB720AB9C929DBCF8794,VTS,1/13/2013 11:37,CRD,10,0,0.5,2,0,12.5
